KEY,en,ru
ITEM_LIPFILLER_DESC,Use: Gain +1 [img:cha] and 2 mana.,Использование: Получите +1 [img:cha] и 2 маны.
ITEM_LOG_NAME,Log,Бревно
ITEM_LOG_DESC,Use: A wide attack that hits all units in an area.,"Использование: Широкая атака, бьющая всех в области."
ITEM_MAMMOTHTUSK_NAME,Mammoth Tusk,Бивень Мамонта
ITEM_MAMMOTHTUSK_DESC,"Use: A melee attack that inflicts Bruise 2 and Confusion. Become Drowsy after use.
[s:.7](Usable once per battle.)[/s]","Использование: Атака ближнего боя, накладывающая Ушиб 2 и Замешательство. Вы становитесь Сонливым.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_MANHOLECOVER_NAME,Manhole Cover,Крышка Люка
ITEM_MANHOLECOVER_DESC,"Brace 2.
Use: A ranged attack with Knockback 2 that passes through units and returns to you.","Стойкость 2.
Использование: Дальняя атака с Отбрасыванием 2, проходит сквозь юнитов и возвращается."
ITEM_MEATBOMB_NAME,Meat Bomb,Мясная Бомба
ITEM_MEATBOMB_DESC,Use: Throw a bomb that explodes.,"Использование: Бросьте бомбу, которая взрывается."
ITEM_MEATCLEAVER_NAME,Meat Cleaver,Тесак для Мяса
ITEM_MEATCLEAVER_DESC,"Use: A melee attack with Cleave that deals damage equal to half the target's current HP.
Bosses take 1/6th of their current HP in damage instead.
[s:.7](Usable once per battle.)[/s]","Использование: Атака ближнего боя с Рассечением, наносит урон равный половине текущего ОЗ цели.
Боссы получают 1/6 текущего ОЗ урона.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_MEATSLUGGER_NAME,Meat Slugger,Мясной Отбивающий
ITEM_MEATSLUGGER_DESC,Use: A melee attack with Knockback 10 that inflicts Bruise.,Использование: Атака ближнего боя с Отбрасыванием 10 и наложением Ушиба.
ITEM_MEGAALIENBLASTER_NAME,Mega Alien Blaster,Мега Инопланетный Бластер
ITEM_MEGAALIENBLASTER_DESC,"Use: A laser attack. Gains +5 damage for the rest of the battle each time it's used.
Take 5 damage when used.","Использование: Лазерная атака. Получает +5 к урону до конца битвы при каждом использовании.
Получите 5 урона при использовании."
ITEM_MELONBALLER_NAME,Melon Baller,Ложка для Дыни
ITEM_MELONBALLER_DESC,Use: A melee attack that inflicts Blind 3 and gives you a random eye trinket if you don't have a trinket equipped.,"Использование: Атака ближнего боя, накладывающая Слепоту 3. Дает случайный брелок-глаз, если нет брелока."
ITEM_MINIJETPACK_NAME,Mini Jetpack,Мини-Джетпак
ITEM_MINIJETPACK_DESC,"Use: Fly to a random tile within a target area. If you land on a unit, explode dealing 5 damage in an area (including to yourself).",Использование: Полет на случайную клетку в области. При приземлении на юнита — взрыв на 5 урона (включая вас).
ITEM_MININUKE_NAME,Mini Nuke,Мини-Ядерка
ITEM_MININUKE_DESC,Use: Throw a mini nuke that makes a HUGE explosion that spawns toxic sludge.,"Использование: Бросьте мини-ядерку: ОГРОМНЫЙ взрыв, создающий токсичную жижу."
ITEM_MJOLNIR_NAME,Mjolnir,Мьёльнир
ITEM_MJOLNIR_DESC,"Use: A ranged attack that passes through units and returns to you after you throw it. At its apex, it deals electric damage.
[s:.7](Usable once per battle.)[/s]","Использование: Дальняя атака, проходит сквозь врагов и возвращается. В пиковой точке наносит урон электричеством.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_MODDEDHAIRSPRAY_NAME,Modded Hairspray,Модифицированный Лак для Волос
ITEM_MODDEDHAIRSPRAY_DESC,Use: Deal fire damage in a cone.,Использование: Урон огнем в конусе.
ITEM_MODELINGCLAY_NAME,Modeling Clay,Глина для Лепки
ITEM_MODELINGCLAY_DEFAULT_DESC,Use: A lobbed attack.,Использование: Навесная атака.
ITEM_MODELINGCLAY_DESC,"{str_aux_item_desc}
[s:.7](This changes into a different weapon each time it's used.)[/s]","{str_aux_item_desc}
[s:.7](Превращается в другое оружие при каждом использовании.)[/s]"
ITEM_MOLAR_NAME,Molars,Коренные Зубы
ITEM_MOLAR_DESC,Use: A low-damage lobbed attack.,Использование: Слабая навесная атака.
ITEM_MOMSKNIFE_NAME,Mom's Knife,Мамин Нож
ITEM_MOMSKNIFE_DESC,Use: Throw a penetrating projectile that returns to you.,"Использование: Бросьте пронзающий снаряд, который возвращается."
ITEM_MOMSTOENAIL_NAME,Mom's Toenail,Мамин Ноготь
ITEM_MOMSTOENAIL_DESC,Use: A melee attack.,Использование: Атака ближнего боя.
ITEM_MONEYBAG_HUGE_NAME,Money Bag,Мешок Денег
ITEM_MONEYBAG_HUGE_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.","Становится {aux} монет по возвращении домой.
Использование: Атака ближнего боя."
ITEM_MONEYBAG_LARGE_NAME,Money Bag,Мешок Денег
ITEM_MONEYBAG_LARGE_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.","Становится {aux} монет по возвращении домой.
Использование: Атака ближнего боя."
ITEM_MONEYBAG_MEDIUM_NAME,Money Bag,Мешок Денег
ITEM_MONEYBAG_MEDIUM_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.","Становится {aux} монет по возвращении домой.
Использование: Атака ближнего боя."
ITEM_MONEYBAG_SMALL_NAME,Money Bag,Мешок Денег
ITEM_MONEYBAG_SMALL_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.","Становится {aux} монет по возвращении домой.
Использование: Атака ближнего боя."
ITEM_MYSTERIOUSBONE_NAME,Mysterious Bone,Таинственная Кость
ITEM_MYSTERIOUSBONE_DESC,Use: A melee attack with a 25% chance to inflict Charm.,Использование: Атака ближнего боя с 25% шансом Очарования.
ITEM_NAILBOARD_NAME,Nail Board,Доска с Гвоздями
ITEM_NAILBOARD_DESC,Use: A wide melee attack.,Использование: Широкая атака ближнего боя.
ITEM_NAILGUN_NAME,Nail Gun,Гвоздомет
ITEM_NAILGUN_DESC,Use: Fire a shot in a straight line that inflicts +1 Thorns.,"Использование: Выстрел по прямой, накладывающий +1 Шипы."
ITEM_NECRONOMICON_NAME,Necronomicon,Некрономикон
ITEM_NECRONOMICON_DESC,"Use: Unearth 5 zombies. These zombies have a 33% chance of having Madness.
[s:.7](Usable once per battle.)[/s]","Использование: Поднимите 5 зомби. 33% шанс, что у них будет Безумие.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_OBSIDIANCHUNK_NAME,Obsidian Chunk,Кусок Обсидиана
ITEM_OBSIDIANCHUNK_DESC,"Use: A melee attack.
This weapon gains +2 damage each time it's used.
Damage resets at the end of the adventure.","Использование: Атака ближнего боя.
Оружие получает +2 урона при каждом использовании.
Сброс урона в конце приключения."
ITEM_OCARINA_NAME,Ocarina,Окарина
ITEM_OCARINA_DESC,Use: Cast a random musical spell.,Использование: Сотворите случайное музыкальное заклинание.
ITEM_ODDREMOTE_NAME,Odd Remote,Странный Пульт
ITEM_ODDREMOTE_DESC,Use: Cast a random spell.,Использование: Сотворите случайное заклинание.
ITEM_OLDEXTINGUISHER_NAME,Old Extinguisher,Старый Огнетушитель
ITEM_OLDEXTINGUISHER_DESC,"Use: Extinguishes fires in a cone with Knockback 5.
[s:.7](Usable once per battle.)[/s]","Использование: Тушит огонь в конусе с Отбрасыванием 5.
[s:.7](Можно использовать раз за битву.)[/s]"
ITEM_OLDHOSE_NAME,Old Hose,Старый Шланг
ITEM_OLDHOSE_DESC,Use: A water attack that hits an entire line with Knockback 10.,Использование: Водная атака по всей линии с Отбрасыванием 10.
ITEM_PHARAOHSTAFF_NAME,Pharaoh's Staff,Посох Фараона
ITEM_PHARAOHSTAFF_DESC,"Use: Summon a swarm of charmed flies.
When you destroy a corpse, restore this weapon's use.","Использование: Призовите рой очарованных мух.
При уничтожении трупа восстанавливает использование."
ITEM_PICKAXE_NAME,Pickaxe,Кирка
ITEM_PICKAXE_DESC,"Use: A melee attack that ignores shield.
If used on static or inanimate objects it destroys them and spawns a Rock. Restore 1 use when used this way.","Использование: Атака ближнего боя, игнорирует щит.
При использовании на объектах уничтожает их и создает Камень. Восстанавливает 1 заряд при таком использовании."
ITEM_PINWHEEL_NAME,Pinwheel,Вертушка
ITEM_PINWHEEL_DESC,"Use: A melee wind attack with Knockback 1.
Can be used 3 times per turn.","Использование: Ветряная атака ближнего боя с Отбрасыванием 1.
Можно использовать 3 раза за ход."
ITEM_PIPE_NAME,Pipe,Труба
ITEM_PIPE_DESC,Use: A melee attack with a 10% chance to inflict Stun.,Использование: Атака ближнего боя с 10% шансом Оглушения.
ITEM_PLIERS_NAME,Pliers,Плоскогубцы
